sentence_id,Someone,somewhere,title,article_link,Someone_first_index,Someone_last_index,somewhere_first_index,somewhere_last_index,sentence_text,paragraph_text,url
112581,He,Harrow School,John Scourfield,https://en.wikipedia.org/wiki?curid=29487557,0,0,4,5,"He was educated at Harrow School and at Oriel College , Oxford graduating BA 3rd class in classics in 1828 and MA in 1832 .","Scourfield was born John Henry Phillips, the son of Owen Phillips of Williamstown, Pembrokeshire, Wales and his wife Ann Elizabeth Scourfield, niece of William Henry Scourfield of the Mote and Robeston Hall. He was educated at Harrow School and at Oriel College, Oxford graduating BA 3rd class in classics in 1828 and MA in 1832.",https://en.wikipedia.org/wiki?curid=29487557
113588,Spencer - Nairn,Shrewsbury,Douglas Spencer-Nairn,https://en.wikipedia.org/wiki?curid=11693220,0,2,6,6,"Spencer - Nairn was educated at Shrewsbury and Trinity Hall , Cambridge .","Spencer-Nairn was educated at Shrewsbury and Trinity Hall, Cambridge. In 1955, he was elected Member of Parliament for Central Ayrshire, defeating the Labour incumbent Archie Manuel. Spencer-Nairn held the seat until 1959, when it was regained by Manuel against the national trend.",https://en.wikipedia.org/wiki?curid=11693220
114556,He,the public schools of that community,Frank W. Arnold,https://en.wikipedia.org/wiki?curid=55826006,0,0,4,9,He was educated in the public schools of that community .,"Frank W. Arnold was born in Columbus, Ohio on October 5, 1851. He was educated in the public schools of that community. Arnold graduated from Columbus High School in 1866, when he was 15 years old.",https://en.wikipedia.org/wiki?curid=55826006
121804,He,Ballyvourney Vocational School,Donal Moynihan,https://en.wikipedia.org/wiki?curid=4940941,0,0,4,6,"He was educated at Ballyvourney Vocational School , and worked as a farmer before entering politics on a full - time basis .","Moynihan was born in Ballymakeera, County Cork in 1941. He was educated at Ballyvourney Vocational School, and worked as a farmer before entering politics on a full-time basis. He is married to Catherine Twomey, and they have nine children. Moyniahn first became involved in politics when he was co-opted onto Cork County Council in 1970, taking over his father's seat which the elder Moynihan had held since 1928. Donal Moynihan was first elected to Dáil Éireann at the November 1982 general election. He retained his seat until the 1989 general election, when he lost out to his running mate, Laurence Kelly.",https://en.wikipedia.org/wiki?curid=4940941
126945,He,Derby School,Daniel Coke,https://en.wikipedia.org/wiki?curid=11905480,0,0,4,5,"He was educated at Derby School , Queen 's College , Oxford , and All Souls College , Oxford , graduating BA in 1769 and MA in 1772 .","Coke was the only son of Thomas Coke (1700–1776), a barrister, and his wife, Matilda Goodwin (1706–1777). He belonged to an old Derbyshire family, the Cokes of Trusley. He was educated at Derby School, Queen's College, Oxford, and All Souls College, Oxford, graduating BA in 1769 and MA in 1772. He then studied law at Lincoln's Inn, London, where he was called to the bar in 1768.",https://en.wikipedia.org/wiki?curid=11905480
128173,He,Park High School,Arthur David Torlesse,https://en.wikipedia.org/wiki?curid=53343304,0,0,4,6,"He was educated at Park High School , Stanmore , Royal Naval College , Osborne , which he entered in 1915 , and Royal Naval College , Dartmouth .","Arthur David Torlesse was born in Bognor Regis in West Sussex on 24 January 1902, the son of a Royal Navy officer, Captain Arthur Ward Torlesse, and his wife Harriet Mary (née Jeans). He had a brother, Ynyr John Torlesse. He was educated at Park High School, Stanmore, Royal Naval College, Osborne, which he entered in 1915, and Royal Naval College, Dartmouth. He served as a midshipman with the Grand Fleet during the First World War.",https://en.wikipedia.org/wiki?curid=53343304
130961,The son of Charles Henry Hall,his father 's college,Cecil Hall,https://en.wikipedia.org/wiki?curid=53661106,0,5,15,18,"The son of Charles Henry Hall , Dean of Christ Church he was educated at his father 's college ; and held incumbencies at Great Cressingham and Kirk Andreas .","The son of Charles Henry Hall, Dean of Christ Church he was educated at his father's college; and held incumbencies at Great Cressingham and Kirk Andreas. In 1832 he married Frances Amelia, daughter of The Honourable John Wingfield-Stratford.",https://en.wikipedia.org/wiki?curid=53661106
130961,he,his father 's college,Cecil Hall,https://en.wikipedia.org/wiki?curid=53661106,11,11,15,18,"The son of Charles Henry Hall , Dean of Christ Church he was educated at his father 's college ; and held incumbencies at Great Cressingham and Kirk Andreas .","The son of Charles Henry Hall, Dean of Christ Church he was educated at his father's college; and held incumbencies at Great Cressingham and Kirk Andreas. In 1832 he married Frances Amelia, daughter of The Honourable John Wingfield-Stratford.",https://en.wikipedia.org/wiki?curid=53661106
132717,He,Oundle and Churchill College,Peter Pugh,https://en.wikipedia.org/wiki?curid=33042595,0,0,4,7,"He was educated at Oundle and Churchill College , Cambridge , where he read history .","Peter Pugh is a British author. He was educated at Oundle and Churchill College, Cambridge, where he read history. After graduating he held several marketing positions with such companies as Gillette Industries.",https://en.wikipedia.org/wiki?curid=33042595
139541,He,Dulwich College,Frank Arthur Brock,https://en.wikipedia.org/wiki?curid=11908012,0,0,4,5,He was educated at Dulwich College where he blew up a stove in his form room .,"Brock was born in South Norwood, Surrey, the son of Arthur Brock of Haredon, Sutton, Surrey, of the famous C.T. Brock & Co. fireworks manufacturers. He was educated at Dulwich College where he blew up a stove in his form room. Brock joined the family business in 1901 (later becoming a director) where he remained until the outbreak of the First World War.",https://en.wikipedia.org/wiki?curid=11908012
149276,Their first daughter,the Wesleyan Ladies,John Shorter Pty Ltd,https://en.wikipedia.org/wiki?curid=39500335,0,2,18,20,"Their first daughter , Lulu Shorter ( born Lucie Emilie Shorter in 1887 ) , was educated at the Wesleyan Ladies ’ College and became a china - painter and designer .","Their first daughter, Lulu Shorter (born Lucie Emilie Shorter in 1887), was educated at the Wesleyan Ladies’ College and became a china-painter and designer. The Powerhouse Museum have her work in its collection and the National Gallery of Australia hold her designs in pen-and-ink. She died aged 102 in 1989, having never married.",https://en.wikipedia.org/wiki?curid=39500335
149276,Their first daughter,College,John Shorter Pty Ltd,https://en.wikipedia.org/wiki?curid=39500335,0,2,22,22,"Their first daughter , Lulu Shorter ( born Lucie Emilie Shorter in 1887 ) , was educated at the Wesleyan Ladies ’ College and became a china - painter and designer .","Their first daughter, Lulu Shorter (born Lucie Emilie Shorter in 1887), was educated at the Wesleyan Ladies’ College and became a china-painter and designer. The Powerhouse Museum have her work in its collection and the National Gallery of Australia hold her designs in pen-and-ink. She died aged 102 in 1989, having never married.",https://en.wikipedia.org/wiki?curid=39500335
163952,Carver,the University of Michigan,Harry C. Carver,https://en.wikipedia.org/wiki?curid=8135657,6,6,10,13,"Born in Waterbury , Connecticut , Carver was educated at the University of Michigan , earning his B.S. degree in 1915 , and the next year becoming an instructor in mathematics ; he taught statistics in actuarial applications .","Born in Waterbury, Connecticut, Carver was educated at the University of Michigan, earning his B.S. degree in 1915, and the next year becoming an instructor in mathematics; he taught statistics in actuarial applications. At the time, the University of Michigan was only the second such institution in the United States to offer this type of course, after the pioneering Iowa State University. Carver was appointed assistant professor at Michigan in 1918, then associate professor (1921) and full professor (1936); during this period the University's program in mathematical statistics and probability underwent significant expansion.",https://en.wikipedia.org/wiki?curid=8135657
166829,he,the University of Georgia,Edith Branson,https://en.wikipedia.org/wiki?curid=60238557,4,4,9,12,"A Georgia native , he had been educated at the University of Georgia and Columbia Law School .","Born on December 11, 1891, Branson was the daughter of Eugene Cunningham Branson (1861–1933), a teacher and school administrator, and his wife Lottie Lanier Smith (1868–1940). She had three siblings, Frank Lanier Branson (1889–1977), Philip Lanier Branson (1895–1988), and Elizabeth Lanier Branson (19031980. She graduated from high school but did not attend college. In 1914 she married Young Berryman Smith. The couple were married in Chapel Hill and initially lived in Atlanta where Smith was an attorney with a local law firm. A Georgia native, he had been educated at the University of Georgia and Columbia Law School. In 1915, when he joined the law faculty at Columbia, they moved to Manhattan. By 1919 Smith was a full professor and in 1930 he became the school's Dean, a position he retained until 1952. Smith served on an Armed Forces committee to prepare a plan for giving military personnel educational opportunities at the close of World War II and was chairman of the New York State Law Revision Commission in 1947. The couple had one child, a son named Charles Branson Smith (1919-2003).",https://en.wikipedia.org/wiki?curid=60238557
170412,She,Luntenzampa Middle Secondary School,Sonam Dechen Wangchuck (born 1981),https://en.wikipedia.org/wiki?curid=12557813,0,0,4,7,"She was educated at Luntenzampa Middle Secondary School and Yangchenphug Higher Secondary School , Choate Rosemary Hall , Wallingford , Connecticut .","She was educated at Luntenzampa Middle Secondary School and Yangchenphug Higher Secondary School, Choate Rosemary Hall, Wallingford, Connecticut.",https://en.wikipedia.org/wiki?curid=12557813
