sentence_id,תיאור,title,sentence_text,query number
844481,מקובלת על אני,m01967,מקובלת על אני עדות של היא של ה מתלוננת ש היתה מאד נרגשת ב ה משטרה ו יתכן ו נרשם ב טעות ש הסכין היתה ל יד של הוא ו לא ב יד של הוא .,1.0
845246,מוגזמת,sh-10-10-45907-651,"ה סנגור טוען כי עדות של היא של ה מתלוננת מוגזמת ו כי תיאוריה לא משתלבים ב מבחן ה היגיון ו ה שכל ה ישר , כאשר ל דבר של היא התהלכה ב רחוב , כ - 20 דקות , בעוד ה נאשם צמוד אל היא , ו ממשיך לנגוע ב ישבנה כאשר כלבה לידה , ו כי תשובה של היא ל ה עניין זה אינה הגיונית , כאשר היא טוענת כי לא רצתה לשסות את כלבה ב ה נאשם כדי ש הכלב לא ילקח להסגר .",1.0
846862,עקבי,SH-08-07-10806-898,תיאור של היא של ה מתלוננת ב בית משפט ב עניין זה הינו מפורט ו עקבי ו אף תואם את גרסה של היא ב ה משטרה .,1.0
847307,היא שקרית,s02001710-515,"יודגש כי אינני קובעת ש עדות של הוא של ה מתלונן כולה היא שקרית ; מובטחן של אני כי פרטים שונים ש מסר , הן באשר ל ה מפגש ב חדר ה עבודה , כמו גם פרטים אחדים ב אירוע ש בחדר ה שינה - היו גם היו .",1.0
848745,אמינה,s00003258-220,"מאחר ו קבעתי כי עדות של היא של ה מתלוננת ל ה עניין ה אירוע אמינה ו גירסה של הוא של ה נאשם אף מחזקת את היא ( אם כי מנסה הוא "" ל ה גמדה "" ו להציגה ב אור תמים ) , באשר ל ה קיומה של ה נשיקה בלא הסכמה של היא ה ממשית פוזיטיבית של ה מתלוננת כ נדרש עפ""י ה סעיף , ו לכן מתקיים ה יסוד ה פיסי של ה עבירה .",1.0
854397,ראשונה,ME-19-07-69765-55,"עדות של הוא של ה מתלונן נתמכת ב ראיות נוספות , ו ב ראש ו ראשונה ב גרסה ה מתפתחת של ה נאשם עצמו , ש ב סוף של הוא של דבר הודה למעשה ב כל ה פרטים של ה מעשים ה מגונים ש יוחסו ל הוא ב כתב ה אישום , ש הוזכרו גם ב עדות של הוא של ה מתלונן , למרות ה שוני ב פרטים שונים בין גרסה של הוא ו בין גרסת ה מתלונן , ש אין ב הוא כדי להשפיע על עצם ה הרשעה ב ה עבירות הללו .",1.0
854464,"שונה ב מקצת , ו ל דבר של הם",ME-19-07-69765-55,"גרסה של הם של ה קטין ו ה מתלונן שונה ב מקצת , ו ל דבר של הם ה נאשם נגע ב הם מעל ה בגדים , לא ליד איבר ה מין אלא ב איבר ה מין עצמו , ו עשה זאת כמה ו כמה פעמים אף ש אינם נוקבים ב מספר מדויק ו לגרסת ה קטין ב אירוע ש התרחש ב דשא , ה נאשם אחז ב הוא ב תנועת לפית היא , התיישב ו הושיב גם את הוא , כש יד של הוא אוחזת ב איבר מן הוא .",1.0
856037,אמינה על אני,s06006342-527,עדות של היא של ה מתלוננת אמינה על אני ו אני נותנת ב היא אמון מלא .,1.0
859090,אינה ברורה,m04001224-418,"גרסה של היא של ה מתלוננת כי מכנס של היא הוסרו "" ב ה צד אחד "" בלבד , כי הסרת ה מכנסיים נעשתה באמצעות משיכה , כאשר היא איננה מרימה את אגן ה ירכיים , מתנגדת ל מעשי ה נאשם ו דוחפת את הוא כל ה עת - כלל אינה אפשרית , אינה ברורה ו תמוהה מאוד .",1.0
859101,איננה אפשרית,m04001224-418,"גרסה של היא של ה מתלוננת ב כל ה נוגע ל הסרת ה מכנסיים איננה מתקבלת על ה דעת ו איננה אפשרית , ו ה השערה ש אם היתה ממציאה את דבר של היא , היתה טורחת להמציא סיטואציה פשוטה יותר , אינה יכולה לבוא תחת ה סיטואציה ה בלתי אפשרית ש תוארה ו אינה יכולה להוסיף ל דבר של היא של ה מתלוננת הגיון או נופך של אמת .",1.0
859142,תמוהה,m04001224-418,גרסה של היא של ה מתלוננת באשר ל התנהגות של היא ב תחנת ה דלק תמוהה ו לא ניתן ל ה קבלה .,1.0
865555,ברור,SH-09-09-8105-83,"גרסה של היא של ה מתלוננת עומדת ב מבחני ה אמינות , כמו גם ב מבחני ה סבירות ו ה התכנות : ה מתלוננת הסבירה היטב מדוע הגיעה ל מועדון ב שעה מאוחרת ו מדוע נותרה ב הוא לבדה ( כש ה הסבר נתמך ב דברי ה עד אריה ) , ו ברור מדוע ב היותה מבוהלת , לבדה ב ה מקום זר , התקשתה לראות ו ל השתמש ב פתח ה חירום ל יציאה מ ה מקום .",1.0
865563,אמינה,SH-09-09-8105-83,"אני קובע אפוא כי גרסה של היא של ה מתלוננת אמינה לחלוטין , ו במיוחד ב ה צירוף תכיפות ה תלונה ו ה מצב ה נפשי ש נלווה אל היא .",1.0
968837,היותם עקביים ו תואמים ב אופן מלא,m04001110,"ב מקרה דנן הן , עיון ב ה דברים ש כתבה ב יומנה ה אישי , כ מכתב ל אחותה , מחזק את גרסה של היא של ה מתלוננת ב היותם עקביים ו תואמים ב אופן מלא ל ה דברים ש סיפרה לאחר מ כן ב שיחה של היא עם אם של היא ו אחותה ו ל ה דבריה ב הודעה של היא בפני חוקרת ה ילדים .",1.0
997484,סבירה,SH-18-05-9061-11,"ה שאלה ה עומדת ל הכרעה אינה אם גרסה של היא של ה מתלוננת ג' סבירה יותר מגרסה של הוא של ה נאשם , אלא אם עלה בידי ה תביעה להפריך כל ספק סביר באשר ל גרסת ה הגנה , ו להוכיח , מעבר ל כל ספק סביר , כי ה נאשם ביצע את ה מעשים ה מיוחסים ל הוא , ו ב אופן ה מתואר ב כתב ה אישום .",1.0
1080995,אמינה על אני על כל חלק של היא,s002412,עדות של היא של ה מתלוננת ה נתמכת ב ראיות נוספות אמינה על אני על כל חלק של היא ו אני מעדיפה את היא ללא סייג על עדות של הוא של ה נאשם .,1.0
1086811,מהימנה,ME-13-12-18407-932,"ל טענת ה תביעה , עדות של היא של ה מתלוננת מהימנה , היא לא ניסתה להפריז ו להשחיר את פנים של הוא של ה נאשם .",1.0
1086956,מהימנה,ME-13-12-18407-932,( ג ) גרעין ה עדות : חרף ה סתירות ש הובאו ב שני ה סעיפים ה קודמים אני סבור כי עדות של היא של ה מתלוננת מהימנה .,1.0
1090241,עיקבית,SH-07-2430-626,"עדות של היא של ה מתלוננת ב יחס ל תוכן ה הצעה , עיקבית ו זהה ל נטען ב כתב ה אישום ו לנטען עלחיד של היא באמרה של היא ב ה משטרה { ת/5 שורה 8 ות/6 שורה 26 } ו כן ב ה מכתב ה תלונה ש הגישה ל ה ממונים ת/ 1 .",1.0
1090384,אינה אמינה,SH-07-2430-626,"ל ה עניין אירוע זה של הסטת ה חולצה ו נגיעה ב חזה התרשמתי כי גרסה של היא של ה מתלוננת , אינה אמינה .",1.0
1126135,אכן מבולבלת,m001062,"עדות של היא של ה מתלוננת בפני חוקרת ה נוער אכן מבולבלת מעט ו חסרת רצף , אך יחד עם זאת הקפידה ה מתלוננת לחזור על עיקרי דבר של היא ב כל הזדמנות .",1.0
1126136,"אמינה על אני , כ מפורט",m001062,"עדות של היא של ה מתלוננת ש.ר. אמינה על אני , כ מפורט לעיל , ו אני מאמצת דבר של היא בפני חוקרת ה נוער , כ משלימים את עדות של היא ב ביהמ""ש .",1.0
1126611,מהימנות על אני,m001062,"זאת ו עוד , כפי ש נאמר לעיל עדות של הן של ה מתלוננות ע.ר. ו ש.ר. מהימנות על אני ו אינן מותירות ספק באשר ל אמיתות תלונה של הן .",1.0
1159594,"נראה , עובדתית - אינם נכונים",ME-12-01-40609-11,"ב מענה ל ה שאלה , כיצד התמודדה עם תיאורים אלה של ה מתלוננת , אשר ככל ה נראה , עובדתית - אינם נכונים , השיבה , כי ב ה טיפול ניתן משקל ל תחושות ו לרגשות , ו לא נבדקת מ הימנות של הם .",1.0
1167366,מאורגנת,m984143,"אכן עדות של היא של ה מתלוננת ב ביהמ""ש אינה מאורגנת ו מסודרת , לא תמיד מתוארים ה ארועים ב סדר כרונולוגי ו אף לא ברורים ה מעברים מ ארוע אחד ל משנה של הוא .",1.0
1238703,מהימנה,M-NoPub-ZC-6-350-L,"התרשמות חוקרת ה ילדים , כי ל דעה של היא עדות של היא של ה קטינה מהימנה , מקובלת על אני ( ת / 2ג' עמ' 2 פיסקה 7 ) .",1.0
1348644,"עניין זה ו כפי ש פורט לעיל , קיימת",ME-16-06-33538-22,"ב עניין זה ו כפי ש פורט לעיל , קיימת רק עדות של היא של ה מתלוננת ש צילמה את חזה ו את יד של היא מספר ימים לאחר ה אירוע .",1.0
1368813,הנה רלוונטית ב סוף של הוא של דבר גם ל מחלוקת ש נותרה,m00330,"גם עדות של היא של ה מתלוננת ת' , ה נוגעת אמנם ב עיקרה ל אירוע ה ראשון ב הוא הודה ה נאשם ב שלב ה סיכומים , הנה רלוונטית ב סוף של הוא של דבר גם ל מחלוקת ש נותרה .",1.0
1380644,מהימנה,ME-15-05-26580-949,ל ה סיכום : התרשמתי כי גרסה של היא של ה מתלוננת מהימנה ו עקבית .,1.0
1398144,מתואמת,m995167,עדות של היא של ה מתלוננת ח. ג. רצופה ב ה שקרים ו מתואמת עם עדות אמה ו לפיכך אין ליתן ב היא אמון .,1.0
1398148,אינה אמינה,m995167,עדות של היא של ה ילדה מ. ג. אינה אמינה - עדות של היא בפני חוקרת ה ילדים מלאה ב תמיהות ו ב תהיות .,1.0
1510312,ברורה,s00009709-474,"סיכום של הוא של דבר : עדות של היא של ה מתלוננת ברורה ו מקבלת חיזוק מלא מן ה ראיות ו בעיקר , מ עדות של הוא של ה נאשם בעצמו ה ממקם עצמו לא רק ב ה מקום ה אירוע אלא גם ב ה גוף ה אירוע דהיינו , ב גופה של ה מתלוננת את היא הוא תוקף , פיזית ו מינית .",1.0
1583972,טענה של הוא כאילו אין גירסה של היא של ה מתלוננת מהימנה,s015210,"ל טענה של הוא כאילו אין גירסה של היא של ה מתלוננת מהימנה משום ש לא הרימה קול צעקה , או משום ש לא התקשרה מיד ל ה משטרה לאו טענה היא ב נסיבות .",1.0
1584018,עקבית,s015210,"ל ה סיכום , עפ""י עדות של היא של ה מתלוננת שמצאה של היא שקולה , עקבית ו סדורה , ו לאחר ש הזהרתי עצמי חזור ו הזהר כי מדובר ב עדות יחידה , אני מרשיע את ה נאשם ב עבירה של מעשה מגונה כפי ש יוחסה ל הוא ב כתב ה אישום .",1.0
