sentence_id,title,query number,clean_sentence,status
527924,ME-12-03-25945-23,1.0," בנוסף לאמור לעיל, אומר שוב: עדותה של המתלוננת לעצם מעשי הנאשם, היתה מהימנה כשהיא סיפרה בביהמ""ש בכנות, במיעוט מילים, בבהירות, במופנמות, ללא תחכום ובפשטות על מה שעשה לה הנאשם, על הדברים כפי שעשה לה, ללא גוזמה, ללא התלהמות וללא השחרה של הנאשם",not annotated
534394,ME-15-10-1855-55,1.0,דיון: עדותה של המתלוננת ג' נ' היתה מהימנה ביותר בעיני ואני קובע כי עדות זו היא חלק משמעותי מהראיות המבססות את זהותו של הנאשם כמי שתקף את המתלוננת באישום השלישי,not annotated
549123,k020299p,1.0," עדותה של המתלוננת הייתה אמינה, כנה, טבעית- מדי פעם פרצה המתלוננת בבכי ולעיתים הגיבה בכעס - ונתתי בה אמון מלא",not annotated
563549,m01953,1.0," ברור שאם טענת הנאשם נכונה, הרי גירסתה של המתלוננת שקרית שכן היא העידה, מפורשות שהנאשם החדיר את איבר-מינו לתוך איבר-מינה ומי שסובל מאימפוטנציה לא יכול לעשות כן",not annotated
574607,m06003055,1.0," עדות המתלוננת גירסתה של המתלוננת הייתה עקבית בעיקרה, הגיונית ונתמכת בעדויות מהימנות חיצוניות, לכל אורכה",not annotated
585434,4787475,1.0," הגירסה של המתלוננת קוהרנטית, הגיונית, עקבית ומשתלבת היטב עם עדויות וראיות למכביר",not annotated
590512,SH-14-06-49350-22,1.0," מעבר לעובדה כי גרסתה של המתלוננת הייתה עקבית וצוינה בסמוך לאירועים למספר אנשים , הרי שהיא מתיישבת עם הודאתו של הנאשם בשיחה המוקלטת, ועם אותו חלק בהודעתו במשטרה בו הוא מודה כי ""יתכן שבאחד משני המפגשים הם קיימו יחסי מין מלאים""",not annotated
605966,ME-15-07-22187-33,1.0,"יש לציין, כי גרסתה של המתלוננת בעדות, בנוגע לרכב שנתקע, הייתה מעט מבולבלת, אך מדו""ח ההובלה שביצעה, עולה כי  תיארה שם מצב, שבו הרכב של אביה נתקע, ולכן, ועל מנת שלא יראו יחדיו, ביקש ממנה ללכת ברגל לחברה, שגרה לא הרחק מן המקום, גרסה שהיא הגיונית ומובנת יותר, מן הדברים שהובאו בעדותה",not annotated
617518,m07008007-405,1.0," יוער, כי עדותו של מתלונן 5, חרף מוגבלותו ואפשר שאף בעטיה, הייתה ספונטאנית, נטולת תחכום או רצון להרשים, וניכר כי נמסרה בכנות ומבלי כוונות להסוות עובדות כלשהן",not annotated
627677,ME-10-01-24354-12,1.0,"זאת ועוד, עדותה של המתלוננת, ככל שהיא נוגעת למעשי אלימות ספציפיים, היא כללית, מעורפלת ולקונית ואיננה נותנת פרטים מספיקים באשר לתיאור מעשי האלימות הנטענים, טיבם המדויק, נסיבות התרחשותם ועיתוים",not annotated
628847,ME-17-09-14743-33,1.0," גם לפי התרשמותי, עדותה של המתלוננת הייתה אמינה מאוד",not annotated
630630,ME-12-09-42383-690,1.0," המאשימה טוענת כי עדותה של המתלוננת בפני בית המשפט היתה כנה, מפורטת, קוהרנטית ואמינה, ולמעשה אין סיבה להניח כי ילדה בת 13 מבית חרדי תקום בוקר אחד ותחליט להעליל לפתע על הנאשם, עימו אין לה סכסוך או קשר קודם",not annotated
631202,k00020198p,1.0,עדותו של המתלונן היתה זהירה,not annotated
631234,k00020198p,1.0, עדותו של המתלונן היתה כנה ופשוטה,not annotated
633015,s001440,1.0, ניתנת האמת להיאמר – גירסתה של המתלוננת בענין זה היא מבולבלת ולא אחידה,not annotated
634037,k00414598p,1.0,עדותה של המתלוננת היתה אמינה עלי,not annotated
634238,k00414598p,1.0," עדותם של המתלוננים ואמם היתה, כאמור, מהימנה עלי ועל כן ניתן לבסס על פיהם ממצאים עובדתיים מרשיעים כלפי הנאשם",not annotated
643025,m00000232-320,1.0, כאמור עדותה של המתלוננת היתה מהימנה עלי,not annotated
646452,s993830,1.0,עדותה של המתלוננת היתה ארוכה ומפורטת וניתן היה להתרשם ממנה  ומאישיותה במשך השעות הרבות בהן עמדה על דוכן העדים,not annotated
649088,ME-09-650-116,1.0," עדותו של מתלונן ב' בפני חוקר הילדים הייתה עקבית, רציפה וסדורה, וניתן להתרשם כי הלה אכן חווה את האירועים על גופו ולא בדה אותם מליבו",not annotated
649141,ME-09-650-116,1.0," מן האמור לעיל עולה, כי גרסתו של מתלונן ב' קוהרנטית ומהימנה בפני עצמה",not annotated
649207,ME-09-650-116,1.0," גרסתו של מתלונן ג' מהימנה עליי, כשלעצמה, אולם בכך לא סגי",not annotated
654866,s02003061-156,1.0,"גירסתה של המתלוננת, אותה כאמור העלתה לראשונה כעבור כ-5 שנים מעת קרות הארועים המפורטים לגבי התקופה הראשונה, אינה ברורה ואינה עיקבית",not annotated
654873,s02003061-156,1.0,גם באשר למקום בו אירע האירוע המפורט בפרט האישום הראשון גירסתה של המתלוננת אינה ברורה,not annotated
655164,s02003061-156,1.0,עדותה של המתלוננת לעניין פרט אישום זה אינה אמינה בעיני,not annotated
655171,s02003061-156,1.0, גירסה זו של המתלוננת הן לענין זה והן לעניין הביקור בביתה אינה נטולת תמיהות והיא אינה מהימנה עליי,not annotated
655319,s02003061-156,1.0,עדותה של המתלוננת לעניין פרט זה אינה מהימנה בעיני,not annotated
658118,m98000923-197,1.0,"עדותה של המתלוננת בביהמ""ש היתה רציפה וקוהרנטית, היא סיפרה על מקומות ספציפיים וזמנים מוגדרים, והמסגרת הזו של עדותה נתמכה בראיות חיצוניות לה ",not annotated
662430,m021063,1.0,"גירסתה של המתלוננת ברורה, סדורה וקוהרנטית",not annotated
662831,ME-11-06-51536-78,1.0," ודוק: גם לפי ניסיון החיים השיפוטי, גירסתה דלעיל של המתלוננת בדבר היכרותה כחסרת דיור עם גברים שאמרו שיעזרו לה ולבסוף ניצלו אותה מינית, היא למרבה הצער אפשרית ומציאותית",not annotated
662967,ME-11-06-51536-78,1.0," מה גם, שכאמור, עדותה של המתלוננת, גם לגבי עבירות המין, היתה מהימנה, ברורה, מפורטת, כאובה, והשתלבה בראיות החיזוק שהובאו ושיפורטו להלן",not annotated
663625,ME-11-06-51536-78,1.0, עדותה של המתלוננת היתה ברורה ואמינה,not annotated
663786,ME-11-06-51536-78,1.0," כאמור, עדותה של המתלוננת היתה ברורה, עקבית ומהימנה, ולא מצאתי בסתירה זו עילה או הצדקה לגרוע מאימוץ גירסתה  205, 221-222;  פלוני דלעיל, בסע' 8 לפסה""ד;  פלוני דלעיל, בסע' 12 לפסה""ד]",not annotated
664306,ME-11-06-51536-78,1.0,"למרות כל אלה, עדותה של המתלוננת הייתה ברורה, עקבית במהותה, אותנטית והגיונית",not annotated
689487,s05001930-158,1.0,"עדותה של מתלוננת 2 שהיא היתה במשרד כדי לשלוח ""תפוקה מבצעית"" למרד""ם, בטרם האירוע הנטען, היתה מוזרה שכן עולה מהראיות שכאשר הנאשם היה נוכח בבסיס לא היה  צורך לשלוח את התפוקה המבצעית אלא פשוט להראות לו",not annotated
692744,m01000232,1.0," כמו כן, מצאתי כי גרסתה של המתלוננת לעניין האירועים איננה הגיונית ואיננה סבירה",not annotated
692872,m01000232,1.0, גרסה זו של המתלוננת איננה סבירה ואינה מהימנה,not annotated
692909,m01000232,1.0,"כפי שפורט לעיל, גרסתה של המתלוננת הינה מלאת סתירות ומעלה תמיהות ותהיות רבות",not annotated
692981,m01000232,1.0,"אין זה הגיוני כי חברתה של המתלוננת תשקר בעדותה וסביר להניח כי לו אכן גרסתה של המתלוננת הייתה אמיתית, חברתה הייתה תומכת בגרסתה ומעידה על הדברים כפי שהתרחשו באמת",not annotated
693172,m01000232,1.0," כאמור לעיל, עדותה של המתלוננת הייתה בלתי מהימנה",not annotated
693330,m01000232,1.0,"בענייננו, כפי שפורט לעיל, גרסתה של המתלוננת הינה בלתי מהימנה ולא ניתן לקבל את טענותיה כי התנגדה לקיום יחסי המין עם הנאשמים וזאת לאור הסתירות והתמיהות העולות מגרסתה",not annotated
694596,m08001049-106,1.0," עדותה של המתלוננת מהימנה, היא השתדלה מאוד לדייק והרבתה בפרטים לרבות נקיבת שמות של מקומות ואנשים שראו אותה והיו איתה בקשר במהלך האירועים, לרבות חבריו ושותפיו לדירה של הנאשם",not annotated
699731,m03000919,1.0,"יאמר כבר עתה, כי עדותה של המתלוננת בבית המשפט היתה מבולבלת ורצופת סתירות באשר לאירועים המיוחסים לנאשם בכתב האישום",not annotated
700141,m03000919,1.0,"כמובא לעיל בהרחבה, עדותה של המתלוננת בבית המשפט היתה מבולבלת ורצופת סתירות אודות התרחשותם או אי התרחשותם של אירועי האינוס הנטענים בכתב האישום",not annotated
